student_number,ansession,program,term,semester,state,count
D5304D213FFCF40A3CEAE5D9CFCFEF35F3025C00C45133B0F54EA9039CC04A1B,20121,200B0,5,Winter,Graduated,5
D53E4D26B218A9A7F69C4C31D14D3CD65F1236479210464C0D58F8EBE8CB1C9F,20143,Health,1,Fall,Fall-Health-1,1
D53E4D26B218A9A7F69C4C31D14D3CD65F1236479210464C0D58F8EBE8CB1C9F,20151,Health,2,Winter,Winter-Health-2,2
D53E4D26B218A9A7F69C4C31D14D3CD65F1236479210464C0D58F8EBE8CB1C9F,20153,Health,3,Fall,Fall-Health-3,3
D53E4D26B218A9A7F69C4C31D14D3CD65F1236479210464C0D58F8EBE8CB1C9F,20161,Health,4,Winter,Winter-Health-4,4
D53E4D26B218A9A7F69C4C31D14D3CD65F1236479210464C0D58F8EBE8CB1C9F,20161,200B0,5,Winter,Graduated,5
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20103,Pure,1,Fall,Fall-Pure-1,1
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20111,Pure,2,Winter,Winter-Pure-2,2
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20113,Pure,3,Fall,Fall-Pure-3,3
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20121,Pure,4,Winter,Winter-Pure-4,4
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20123,Pure,5,Fall,Fall-Pure-5,5
D54311E248B3FE015BC34C29026025022E5F97D06F9A96EFDB589668322F8ADC,20123,200B0,6,Fall,Graduated,6
D555DE409F99345DB875341AA09D7FFBADF0ED5A6E9CD33AB4B34CCBF08B8B5D,20163,Pure,1,Fall,Fall-Pure-1,1
D56714496703BBB938538AF45C43DE2ADA273A5234844194178D29BB6E3725D0,20103,Pure,1,Fall,Fall-Pure-1,1
D56714496703BBB938538AF45C43DE2ADA273A5234844194178D29BB6E3725D0,20111,Pure,2,Winter,Winter-Pure-2,2
D56714496703BBB938538AF45C43DE2ADA273A5234844194178D29BB6E3725D0,20111,200B0,3,Winter,Graduated,3
D5722FB103A9A2DC6778DBF5C4CC17E9088B0E6DD83054D97832B7633C596C3C,20143,ESP,1,Fall,Fall-ESP-1,1
D5722FB103A9A2DC6778DBF5C4CC17E9088B0E6DD83054D97832B7633C596C3C,20143,ESP,1,Fall,Out,2
D57EB24F11477F35D335213E15D07C0AD6234F770B21E86210805449C3DBEF4E,20163,Health,1,Fall,Fall-Health-1,1
D5822B37342A2D4D466BE1C1EC055E36E7DC4178DBE297E35B410A13F220214A,20163,Pure,1,Fall,Fall-Pure-1,1
D591E90FAD3C39EC944EE328B42A7CD112CDB853FD1FFD102FD19FA9FAEFC84C,20143,Health,1,Fall,Fall-Health-1,1
D591E90FAD3C39EC944EE328B42A7CD112CDB853FD1FFD102FD19FA9FAEFC84C,20151,Health,2,Winter,Winter-Health-2,2
D591E90FAD3C39EC944EE328B42A7CD112CDB853FD1FFD102FD19FA9FAEFC84C,20153,Health,3,Fall,Fall-Health-3,3
D591E90FAD3C39EC944EE328B42A7CD112CDB853FD1FFD102FD19FA9FAEFC84C,20161,Health,4,Winter,Winter-Health-4,4
D591E90FAD3C39EC944EE328B42A7CD112CDB853FD1FFD102FD19FA9FAEFC84C,20161,200B0,5,Winter,Graduated,5
D5A0DB894F3D94A2037471D01DB29234A262107A760105FA57F79DD34B6FF55E,20103,Pure,1,Fall,Fall-Pure-1,1
D5A0DB894F3D94A2037471D01DB29234A262107A760105FA57F79DD34B6FF55E,20111,Pure,2,Winter,Winter-Pure-2,2
D5A0DB894F3D94A2037471D01DB29234A262107A760105FA57F79DD34B6FF55E,20113,Pure,3,Fall,Fall-Pure-3,3
D5A0DB894F3D94A2037471D01DB29234A262107A760105FA57F79DD34B6FF55E,20121,Pure,4,Winter,Winter-Pure-4,4
D5A0DB894F3D94A2037471D01DB29234A262107A760105FA57F79DD34B6FF55E,20121,200B0,5,Winter,Graduated,5
D5A22C32F3E9FC388C0B9B8059D4E4F0FA2FDFC966319D82394749C11FC9EDD2,20103,ESP,1,Fall,Fall-ESP-1,1
D5A22C32F3E9FC388C0B9B8059D4E4F0FA2FDFC966319D82394749C11FC9EDD2,20111,ESP,2,Winter,Winter-ESP-2,2
D5A22C32F3E9FC388C0B9B8059D4E4F0FA2FDFC966319D82394749C11FC9EDD2,20113,Pure,3,Fall,Fall-Pure-3,3
D5A22C32F3E9FC388C0B9B8059D4E4F0FA2FDFC966319D82394749C11FC9EDD2,20121,Pure,4,Winter,Winter-Pure-4,4
D5A22C32F3E9FC388C0B9B8059D4E4F0FA2FDFC966319D82394749C11FC9EDD2,20121,200B0,5,Winter,Graduated,5
D5AC369B70C94A872FDC7C8D7406574147561B4118023F073E7D9F1EB89572D2,20163,Enviro,1,Fall,Fall-Enviro-1,1
D5B5C273B2415FE1BB8D6818FF230CB3C665F4690C79B1BB667DB7B53D7F0FD2,20143,Health,1,Fall,Fall-Health-1,1
D5B5C273B2415FE1BB8D6818FF230CB3C665F4690C79B1BB667DB7B53D7F0FD2,20143,Health,1,Fall,Out,2
D5B7C7D5428989E8C00B23F2A43243A3AA3921ECBABF9FCC9DFA4C5087555FEE,20103,Health,1,Fall,Fall-Health-1,1
D5B7C7D5428989E8C00B23F2A43243A3AA3921ECBABF9FCC9DFA4C5087555FEE,20111,Health,2,Winter,Winter-Health-2,2
D5B7C7D5428989E8C00B23F2A43243A3AA3921ECBABF9FCC9DFA4C5087555FEE,20111,200B0,3,Winter,Graduated,3
D5BB563E7AEE896475B6B8444615232D9EA5D1EC2E6DBDAAE5EBC65B1008839B,20153,Pure,1,Fall,Fall-Pure-1,1
D5BB563E7AEE896475B6B8444615232D9EA5D1EC2E6DBDAAE5EBC65B1008839B,20161,Pure,2,Winter,Winter-Pure-2,2
D5BB563E7AEE896475B6B8444615232D9EA5D1EC2E6DBDAAE5EBC65B1008839B,20163,Pure,3,Fall,Fall-Pure-3,3
D5C566EAC09F8B474339A1B69111BA62717FF481019B9BE89CBCD8FAF5695A8A,20133,Enviro,1,Fall,Fall-Enviro-1,1
D5C566EAC09F8B474339A1B69111BA62717FF481019B9BE89CBCD8FAF5695A8A,20141,Enviro,2,Winter,Winter-Enviro-2,2
D5C566EAC09F8B474339A1B69111BA62717FF481019B9BE89CBCD8FAF5695A8A,20143,Enviro,3,Fall,Fall-Enviro-3,3
D5C566EAC09F8B474339A1B69111BA62717FF481019B9BE89CBCD8FAF5695A8A,20151,Enviro,4,Winter,Winter-Enviro-4,4
D5C566EAC09F8B474339A1B69111BA62717FF481019B9BE89CBCD8FAF5695A8A,20151,200B0,5,Winter,Graduated,5
D5D3F4E35A6C9B350DC08B9B6C39700DB3691896E69CCD96C162C04F00211C8F,20103,Health,1,Fall,Fall-Health-1,1
D5D3F4E35A6C9B350DC08B9B6C39700DB3691896E69CCD96C162C04F00211C8F,20111,Health,2,Winter,Winter-Health-2,2
D5D3F4E35A6C9B350DC08B9B6C39700DB3691896E69CCD96C162C04F00211C8F,20113,Health,3,Fall,Fall-Health-3,3
D5D3F4E35A6C9B350DC08B9B6C39700DB3691896E69CCD96C162C04F00211C8F,20121,Health,4,Winter,Winter-Health-4,4
D5D3F4E35A6C9B350DC08B9B6C39700DB3691896E69CCD96C162C04F00211C8F,20121,200B0,5,Winter,Graduated,5
D5E1E150A9446317580B24EB69600ED5E640800A04A60326F7D1CEEBCCF9C0E4,20123,Health,1,Fall,Fall-Health-1,1
D5E1E150A9446317580B24EB69600ED5E640800A04A60326F7D1CEEBCCF9C0E4,20131,Health,2,Winter,Winter-Health-2,2
D5E1E150A9446317580B24EB69600ED5E640800A04A60326F7D1CEEBCCF9C0E4,20133,Health,3,Fall,Fall-Health-3,3
D5E1E150A9446317580B24EB69600ED5E640800A04A60326F7D1CEEBCCF9C0E4,20141,Health,4,Winter,Winter-Health-4,4
D5E1E150A9446317580B24EB69600ED5E640800A04A60326F7D1CEEBCCF9C0E4,20141,200B0,5,Winter,Graduated,5
D5EA6E8AE3E8A6F2190A943384DDA36AD5FEEC5149BEE48E30469F6105E07078,20113,Health,1,Fall,Fall-Health-1,1
D5EA6E8AE3E8A6F2190A943384DDA36AD5FEEC5149BEE48E30469F6105E07078,20121,Health,2,Winter,Winter-Health-2,2
D5EA6E8AE3E8A6F2190A943384DDA36AD5FEEC5149BEE48E30469F6105E07078,20123,Health,3,Fall,Fall-Health-3,3
D5EA6E8AE3E8A6F2190A943384DDA36AD5FEEC5149BEE48E30469F6105E07078,20131,Health,4,Winter,Winter-Health-4,4
D5EA6E8AE3E8A6F2190A943384DDA36AD5FEEC5149BEE48E30469F6105E07078,20131,200B0,5,Winter,Graduated,5
D5F559E844D98F6B4EFBD41AE8710A8CE8C4BD0F2B33FCCD5E61AB56D2FAF382,20103,Health,1,Fall,Fall-Health-1,1
D5F559E844D98F6B4EFBD41AE8710A8CE8C4BD0F2B33FCCD5E61AB56D2FAF382,20111,Health,2,Winter,Winter-Health-2,2
D5F559E844D98F6B4EFBD41AE8710A8CE8C4BD0F2B33FCCD5E61AB56D2FAF382,20111,200B0,3,Winter,Graduated,3
D5FA018FC32115680AFAE9256F72DB9271019DE23C6F3BCA1D65E4EEF488ED67,20163,Pure,1,Fall,Fall-Pure-1,1
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20103,Enviro,1,Fall,Fall-Enviro-1,1
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20111,Enviro,2,Winter,Winter-Enviro-2,2
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20113,Enviro,3,Fall,Fall-Enviro-3,3
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20121,Enviro,4,Winter,Winter-Enviro-4,4
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20123,Enviro,5,Fall,Fall-Enviro-5,5
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20131,Enviro,6,Winter,Winter-Enviro-6,6
D60779EB32208340CCB88CDF16A3EB9D724EAA018A022BBFEDB12EE01A1C0C60,20131,200B0,7,Winter,Graduated,7
D60EDB17F1D757C503264DD999BAAAA592F6F04487F92C04DE73A2DACD9B060D,20103,ESP,1,Fall,Fall-ESP-1,1
D60EDB17F1D757C503264DD999BAAAA592F6F04487F92C04DE73A2DACD9B060D,20113,ESP,2,Fall,Fall-ESP-2,2
D60EDB17F1D757C503264DD999BAAAA592F6F04487F92C04DE73A2DACD9B060D,20121,ESP,3,Winter,Winter-ESP-3,3
D60EDB17F1D757C503264DD999BAAAA592F6F04487F92C04DE73A2DACD9B060D,20121,ESP,3,Winter,Out,4
D61254DB6D80F333D4860DCD50C7E63342F276703E23BA1F8060912911AFFE1A,20163,Health,1,Fall,Fall-Health-1,1
D6351932D5A3B2F022FEC6AA0D8F918E67421CCEEE4BF6669FFCF59189679171,20103,Pure,1,Fall,Fall-Pure-1,1
D6351932D5A3B2F022FEC6AA0D8F918E67421CCEEE4BF6669FFCF59189679171,20111,Pure,2,Winter,Winter-Pure-2,2
D6351932D5A3B2F022FEC6AA0D8F918E67421CCEEE4BF6669FFCF59189679171,20111,200B0,3,Winter,Graduated,3
D642C0778218DA87A7250ABC8130A5F03AE12B5AEC2878284427E9673563B462,20103,Pure,1,Fall,Fall-Pure-1,1
D642C0778218DA87A7250ABC8130A5F03AE12B5AEC2878284427E9673563B462,20111,Pure,2,Winter,Winter-Pure-2,2
D642C0778218DA87A7250ABC8130A5F03AE12B5AEC2878284427E9673563B462,20113,Pure,3,Fall,Fall-Pure-3,3
D642C0778218DA87A7250ABC8130A5F03AE12B5AEC2878284427E9673563B462,20121,Pure,4,Winter,Winter-Pure-4,4
D642C0778218DA87A7250ABC8130A5F03AE12B5AEC2878284427E9673563B462,20121,200B0,5,Winter,Graduated,5
D65828FB9ABEA1506A27023C92D5A3297ECE5D49ED5128166030220281DCE0C6,20113,Health,1,Fall,Fall-Health-1,1
D65828FB9ABEA1506A27023C92D5A3297ECE5D49ED5128166030220281DCE0C6,20121,Health,2,Winter,Winter-Health-2,2
D65828FB9ABEA1506A27023C92D5A3297ECE5D49ED5128166030220281DCE0C6,20123,Health,3,Fall,Fall-Health-3,3
D65828FB9ABEA1506A27023C92D5A3297ECE5D49ED5128166030220281DCE0C6,20131,Health,4,Winter,Winter-Health-4,4
D65828FB9ABEA1506A27023C92D5A3297ECE5D49ED5128166030220281DCE0C6,20131,200B0,5,Winter,Graduated,5
D65C51FF3F4600FA53C68B953DB5EC4C43B1E1353560804C316D4F8FCE117070,20103,Health,1,Fall,Fall-Health-1,1
D65C51FF3F4600FA53C68B953DB5EC4C43B1E1353560804C316D4F8FCE117070,20111,Health,2,Winter,Winter-Health-2,2
D65C51FF3F4600FA53C68B953DB5EC4C43B1E1353560804C316D4F8FCE117070,20111,200B0,3,Winter,Graduated,3
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20133,Pure,1,Fall,Fall-Pure-1,1
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20141,Pure,2,Winter,Winter-Pure-2,2
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20143,Pure,3,Fall,Fall-Pure-3,3
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20151,Pure,4,Winter,Winter-Pure-4,4
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20153,Pure,5,Fall,Fall-Pure-5,5
D67F5DBA2DB76B500FB990F5799C0964C30C2D9925FB8E0C636BE3E944165CB8,20153,Pure,5,Fall,Out,6
D680C4FFE3D907BF7024864AA87549BBF9F851D598F738F0F359108267141D65,20143,Health,1,Fall,Fall-Health-1,1
D680C4FFE3D907BF7024864AA87549BBF9F851D598F738F0F359108267141D65,20151,Health,2,Winter,Winter-Health-2,2
D680C4FFE3D907BF7024864AA87549BBF9F851D598F738F0F359108267141D65,20153,Health,3,Fall,Fall-Health-3,3
D680C4FFE3D907BF7024864AA87549BBF9F851D598F738F0F359108267141D65,20161,Health,4,Winter,Winter-Health-4,4
D680C4FFE3D907BF7024864AA87549BBF9F851D598F738F0F359108267141D65,20161,200B0,5,Winter,Graduated,5
D6913B6B3E402341A3084DD48FF8E46BE26AEC561F887039865B95F01F57EC77,20103,Pure,1,Fall,Fall-Pure-1,1
D6913B6B3E402341A3084DD48FF8E46BE26AEC561F887039865B95F01F57EC77,20111,Pure,2,Winter,Winter-Pure-2,2
D6913B6B3E402341A3084DD48FF8E46BE26AEC561F887039865B95F01F57EC77,20113,Pure,3,Fall,Fall-Pure-3,3
D6913B6B3E402341A3084DD48FF8E46BE26AEC561F887039865B95F01F57EC77,20121,Pure,4,Winter,Winter-Pure-4,4
D6913B6B3E402341A3084DD48FF8E46BE26AEC561F887039865B95F01F57EC77,20121,200B0,5,Winter,Graduated,5
D69AFF6892CD182494AA7D0F6EA7673675DEC343ED2F5ABD205876CEA3732D7E,20123,Health,1,Fall,Fall-Health-1,1
D69AFF6892CD182494AA7D0F6EA7673675DEC343ED2F5ABD205876CEA3732D7E,20131,Health,2,Winter,Winter-Health-2,2
D69AFF6892CD182494AA7D0F6EA7673675DEC343ED2F5ABD205876CEA3732D7E,20133,Health,3,Fall,Fall-Health-3,3
D69AFF6892CD182494AA7D0F6EA7673675DEC343ED2F5ABD205876CEA3732D7E,20141,Health,4,Winter,Winter-Health-4,4
D69AFF6892CD182494AA7D0F6EA7673675DEC343ED2F5ABD205876CEA3732D7E,20141,200B0,5,Winter,Graduated,5
D69CA686EC5CD238E57C84664463E583369CEB19AE99670909E44820D028B653,20103,Pure,1,Fall,Fall-Pure-1,1
D69CA686EC5CD238E57C84664463E583369CEB19AE99670909E44820D028B653,20111,Pure,2,Winter,Winter-Pure-2,2
D69CA686EC5CD238E57C84664463E583369CEB19AE99670909E44820D028B653,20111,200B0,3,Winter,Graduated,3
D6A28B0C40F31EDF68A1935D5DDB4D67D72E438A763D2F41EFEFC8A6B2D54386,20163,Health,1,Fall,Fall-Health-1,1
D6DAB85598F167BBAA175D49A2E3EF98A1C7917B5DE88CD9FD6CDA32280FDB6D,20123,Health,1,Fall,Fall-Health-1,1
D6DAB85598F167BBAA175D49A2E3EF98A1C7917B5DE88CD9FD6CDA32280FDB6D,20131,Health,2,Winter,Winter-Health-2,2
D6DAB85598F167BBAA175D49A2E3EF98A1C7917B5DE88CD9FD6CDA32280FDB6D,20133,Health,3,Fall,Fall-Health-3,3
D6DAB85598F167BBAA175D49A2E3EF98A1C7917B5DE88CD9FD6CDA32280FDB6D,20141,Health,4,Winter,Winter-Health-4,4
D6DAB85598F167BBAA175D49A2E3EF98A1C7917B5DE88CD9FD6CDA32280FDB6D,20141,200B0,5,Winter,Graduated,5
D6FE9DAE1C31A8B9F854822AA53828110565BFCE015EDE8AF59494D208B76AE7,20133,Pure,1,Fall,Fall-Pure-1,1
D6FE9DAE1C31A8B9F854822AA53828110565BFCE015EDE8AF59494D208B76AE7,20141,Pure,2,Winter,Winter-Pure-2,2
D6FE9DAE1C31A8B9F854822AA53828110565BFCE015EDE8AF59494D208B76AE7,20141,Pure,2,Winter,Out,3
D70E8DCA63E6D157D8058C44F24DEDE965D4F48E7FF62E5B8E0E1A625B8ABBD9,20163,Pure,1,Fall,Fall-Pure-1,1
D71AC0283B13A4AAA8CF9D53A21D63ECCCDEE52D8A808B8E7E857572F645EDE8,20153,ESP,1,Fall,Fall-ESP-1,1
D71AC0283B13A4AAA8CF9D53A21D63ECCCDEE52D8A808B8E7E857572F645EDE8,20161,ESP,2,Winter,Winter-ESP-2,2
D71AC0283B13A4AAA8CF9D53A21D63ECCCDEE52D8A808B8E7E857572F645EDE8,20163,Pure,3,Fall,Fall-Pure-3,3
D7378996E4888D81B211CAA4573B79B8AED1110F7CF481B1CEAE66349F50D084,20133,Health,1,Fall,Fall-Health-1,1
D7378996E4888D81B211CAA4573B79B8AED1110F7CF481B1CEAE66349F50D084,20141,Pure,2,Winter,Winter-Pure-2,2
D7378996E4888D81B211CAA4573B79B8AED1110F7CF481B1CEAE66349F50D084,20143,Pure,3,Fall,Fall-Pure-3,3
D7378996E4888D81B211CAA4573B79B8AED1110F7CF481B1CEAE66349F50D084,20143,200B0,4,Fall,Graduated,4
D7AB1898D8B863B22827CF882B9536BE3C022018016CA0676CCF128DE767F314,20143,ESP,1,Fall,Fall-ESP-1,1
D7AB1898D8B863B22827CF882B9536BE3C022018016CA0676CCF128DE767F314,20151,ESP,2,Winter,Winter-ESP-2,2
D7AB1898D8B863B22827CF882B9536BE3C022018016CA0676CCF128DE767F314,20151,ESP,2,Winter,Out,3
D7B90DD7072CD4E664FC61726CE89C660EBA77AD11CCD6844FE603E5B2468038,20133,Health,1,Fall,Fall-Health-1,1
D7B90DD7072CD4E664FC61726CE89C660EBA77AD11CCD6844FE603E5B2468038,20141,Health,2,Winter,Winter-Health-2,2
D7B90DD7072CD4E664FC61726CE89C660EBA77AD11CCD6844FE603E5B2468038,20143,Health,3,Fall,Fall-Health-3,3
D7B90DD7072CD4E664FC61726CE89C660EBA77AD11CCD6844FE603E5B2468038,20151,Health,4,Winter,Winter-Health-4,4
D7B90DD7072CD4E664FC61726CE89C660EBA77AD11CCD6844FE603E5B2468038,20151,200B0,5,Winter,Graduated,5
D7BA3F42D1E5223BE0AD08968B6D5F688857CAAAE97EA788E7096AB1B33810DE,20163,ESP,1,Fall,Fall-ESP-1,1
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20103,Health,1,Fall,Fall-Health-1,1
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20111,Health,2,Winter,Winter-Health-2,2
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20113,Health,3,Fall,Fall-Health-3,3
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20121,Pure,4,Winter,Winter-Pure-4,4
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20123,Pure,5,Fall,Fall-Pure-5,5
D7BEC40BE5C4B7BAB63F474A41A410D6836A41F98E6E533DED5D5CA6042F4A73,20123,200B0,6,Fall,Graduated,6
D7D8A6B792A9043F324A2186AF4CE12B5D1731B38FCC7C6729128F3EF62822E5,20103,Pure,1,Fall,Fall-Pure-1,1
D7D8A6B792A9043F324A2186AF4CE12B5D1731B38FCC7C6729128F3EF62822E5,20103,200B0,2,Fall,Graduated,2
D7E488B264E6CD4385BF2E7C9AB128E472C0477EE0985C88803034873F366371,20113,Health,1,Fall,Fall-Health-1,1
D7E488B264E6CD4385BF2E7C9AB128E472C0477EE0985C88803034873F366371,20121,Health,2,Winter,Winter-Health-2,2
D7E488B264E6CD4385BF2E7C9AB128E472C0477EE0985C88803034873F366371,20121,200B0,3,Winter,Graduated,3
D7E5D25ED5C3405007006883A068802C6B71B7E7898DFB8BC8DD62D20B07228E,20123,Pure,1,Fall,Fall-Pure-1,1
D7E5D25ED5C3405007006883A068802C6B71B7E7898DFB8BC8DD62D20B07228E,20131,Pure,2,Winter,Winter-Pure-2,2
D7E5D25ED5C3405007006883A068802C6B71B7E7898DFB8BC8DD62D20B07228E,20133,Pure,3,Fall,Fall-Pure-3,3
D7E5D25ED5C3405007006883A068802C6B71B7E7898DFB8BC8DD62D20B07228E,20141,Pure,4,Winter,Winter-Pure-4,4
D7E5D25ED5C3405007006883A068802C6B71B7E7898DFB8BC8DD62D20B07228E,20141,200B0,5,Winter,Graduated,5
D7FC00D55DC276FFC2C23C3892BADFAF24C8028CD890AE5E4493B82C167D1674,20153,Pure,1,Fall,Fall-Pure-1,1
D7FC00D55DC276FFC2C23C3892BADFAF24C8028CD890AE5E4493B82C167D1674,20161,Pure,2,Winter,Winter-Pure-2,2
D7FC00D55DC276FFC2C23C3892BADFAF24C8028CD890AE5E4493B82C167D1674,20163,Pure,3,Fall,Fall-Pure-3,3
D801FA16A9FAED10E914778E9A6280BD1D51F56F52C6475851C5204670786135,20123,Pure,1,Fall,Fall-Pure-1,1
D801FA16A9FAED10E914778E9A6280BD1D51F56F52C6475851C5204670786135,20131,Pure,2,Winter,Winter-Pure-2,2
D801FA16A9FAED10E914778E9A6280BD1D51F56F52C6475851C5204670786135,20133,Pure,3,Fall,Fall-Pure-3,3
D801FA16A9FAED10E914778E9A6280BD1D51F56F52C6475851C5204670786135,20141,Pure,4,Winter,Winter-Pure-4,4
D801FA16A9FAED10E914778E9A6280BD1D51F56F52C6475851C5204670786135,20141,200B0,5,Winter,Graduated,5
D80B1A82C0D9E3A1CEDF7027E2315439301F2E46A0506778B79CCFB6596267D8,20123,Health,1,Fall,Fall-Health-1,1
D80B1A82C0D9E3A1CEDF7027E2315439301F2E46A0506778B79CCFB6596267D8,20123,Health,1,Fall,Out,2
D81E09ED2819BB7A91EFB4772193BB8833903259061C06FB9633465FD358EE8E,20113,Health,1,Fall,Fall-Health-1,1
D81E09ED2819BB7A91EFB4772193BB8833903259061C06FB9633465FD358EE8E,20121,Health,2,Winter,Winter-Health-2,2
D81E09ED2819BB7A91EFB4772193BB8833903259061C06FB9633465FD358EE8E,20121,Health,2,Winter,Out,3
D822F151356BBA7007024F967B60CCBCD4CDDF3B541D2615F1C7B3E9E930A6EB,20143,ESP,1,Fall,Fall-ESP-1,1
D822F151356BBA7007024F967B60CCBCD4CDDF3B541D2615F1C7B3E9E930A6EB,20151,ESP,2,Winter,Winter-ESP-2,2
D822F151356BBA7007024F967B60CCBCD4CDDF3B541D2615F1C7B3E9E930A6EB,20151,ESP,2,Winter,Out,3
D8276C613D285F54DAF9ECF4F3F67DFBBB7C7DA6EAA7AFABB0F981FE4E2E0BB3,20103,Pure,1,Fall,Fall-Pure-1,1
D8276C613D285F54DAF9ECF4F3F67DFBBB7C7DA6EAA7AFABB0F981FE4E2E0BB3,20111,Pure,2,Winter,Winter-Pure-2,2
D8276C613D285F54DAF9ECF4F3F67DFBBB7C7DA6EAA7AFABB0F981FE4E2E0BB3,20113,Pure,3,Fall,Fall-Pure-3,3
D8276C613D285F54DAF9ECF4F3F67DFBBB7C7DA6EAA7AFABB0F981FE4E2E0BB3,20113,200B0,4,Fall,Graduated,4
D82CB86246A3D4A500B6E1AA09902779D26E700D8953C248A28327DD517FD859,20133,Pure,1,Fall,Fall-Pure-1,1
D82CB86246A3D4A500B6E1AA09902779D26E700D8953C248A28327DD517FD859,20141,Pure,2,Winter,Winter-Pure-2,2
D82CB86246A3D4A500B6E1AA09902779D26E700D8953C248A28327DD517FD859,20143,Pure,3,Fall,Fall-Pure-3,3
D82CB86246A3D4A500B6E1AA09902779D26E700D8953C248A28327DD517FD859,20151,Pure,4,Winter,Winter-Pure-4,4
D82CB86246A3D4A500B6E1AA09902779D26E700D8953C248A28327DD517FD859,20151,200B0,5,Winter,Graduated,5
D8386BB819F11E8FBB5F0870AE5382C38A2E83A219B0B8C60A279D49EC95CBA9,20113,Pure,1,Fall,Fall-Pure-1,1
D8386BB819F11E8FBB5F0870AE5382C38A2E83A219B0B8C60A279D49EC95CBA9,20113,Pure,1,Fall,Out,2
D84B5D49C882384FDF73D9C67C3EEB268812E0F30496FFB52B778923C20CF538,20103,Pure,1,Fall,Fall-Pure-1,1
D84B5D49C882384FDF73D9C67C3EEB268812E0F30496FFB52B778923C20CF538,20103,200B0,2,Fall,Graduated,2
D86605034D29673A53567D565311096188AB976488710B104B6185513EE6BB1F,20103,Health,1,Fall,Fall-Health-1,1
D86605034D29673A53567D565311096188AB976488710B104B6185513EE6BB1F,20111,Health,2,Winter,Winter-Health-2,2
D86605034D29673A53567D565311096188AB976488710B104B6185513EE6BB1F,20111,200B0,3,Winter,Graduated,3
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20121,Health,1,Winter,Winter-Health-1,1
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20123,Health,2,Fall,Fall-Health-2,2
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20131,Health,3,Winter,Winter-Health-3,3
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20133,Health,4,Fall,Fall-Health-4,4
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20141,Health,5,Winter,Winter-Health-5,5
D87AAED3F3770966548673C3801D3C971F9234A4E4CEBB1024CDDFEEE78CBAB2,20141,200B0,6,Winter,Graduated,6
D8873AB93F23C2AE9F6F55E2992DB88F1EEDE90C3D2FE56FF0962039CE359BA2,20133,Pure,1,Fall,Fall-Pure-1,1
D8873AB93F23C2AE9F6F55E2992DB88F1EEDE90C3D2FE56FF0962039CE359BA2,20141,Pure,2,Winter,Winter-Pure-2,2
D8873AB93F23C2AE9F6F55E2992DB88F1EEDE90C3D2FE56FF0962039CE359BA2,20143,Pure,3,Fall,Fall-Pure-3,3
D8873AB93F23C2AE9F6F55E2992DB88F1EEDE90C3D2FE56FF0962039CE359BA2,20151,Pure,4,Winter,Winter-Pure-4,4
D8873AB93F23C2AE9F6F55E2992DB88F1EEDE90C3D2FE56FF0962039CE359BA2,20163,Pure,5,Fall,Fall-Pure-5,5
